I_rms,I_std,I_energy,I_domfreq_hz,II_rms,II_std,II_energy,II_domfreq_hz,III_rms,III_std,III_energy,III_domfreq_hz,rms_mean,std_mean,energy_mean,domfreq_mean_hz,file_base,PID,segment_id,start_sec,end_sec,segment_path
0.9648998975753784,0.9648995995521545,0.9310318231582642,1.0,0.9653996229171753,0.9653995633125305,0.9319964647293091,1.0,0.9688782095909119,0.9688780903816223,0.9387249946594238,1.0,0.9663925766944885,0.9663924177487692,0.933917760848999,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0024,240.0,250.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0024.npz
0.9855489134788513,0.985546886920929,0.9713066220283508,1.0,0.9838399291038513,0.9838380813598633,0.9679409861564636,1.0,0.9818612337112427,0.9818593859672546,0.9640514850616455,1.0,0.9837500254313151,0.9837481180826823,0.9677663644154867,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0025,250.0,260.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0025.npz
1.0210692882537842,1.021069049835205,1.042582392692566,1.0,1.0222073793411255,1.022207260131836,1.044908046722412,1.0,1.0209475755691528,1.0209474563598633,1.042333960533142,1.0,1.0214080810546875,1.021407922108968,1.0432747999827068,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0026,260.0,270.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0026.npz
0.986121654510498,0.9861153364181519,0.9724359512329102,1.0,0.9843568205833435,0.9843512773513794,0.9689583778381348,1.0,0.9839406609535217,0.9839349985122681,0.9681392312049866,1.0,0.9848063786824545,0.9848005374272665,0.9698445200920105,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0027,270.0,280.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0027.npz
1.0053694248199463,1.0053683519363403,1.0107675790786743,22.6,1.0075210332870483,1.0075201988220215,1.0150986909866333,22.6,1.012251853942871,1.0122511386871338,1.0246539115905762,22.6,1.0083807706832886,1.0083798964818318,1.0168400605519612,22.600000000000005,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0028,280.0,290.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0028.npz
1.0674327611923218,1.067432165145874,1.139412760734558,1.0,1.0642331838607788,1.0642327070236206,1.1325923204421997,1.0,1.064517855644226,1.0645173788070679,1.1331982612609863,1.0,1.0653946002324421,1.0653940836588542,1.1350677808125813,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0029,290.0,300.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0029.npz
1.003275990486145,1.0032755136489868,1.0065627098083496,4.0,1.0029867887496948,1.002986192703247,1.0059823989868164,4.0,0.9998798966407776,0.9998793601989746,0.9997597932815552,4.0,1.002047558625539,1.002047022183736,1.0041016340255737,4.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0030,300.0,310.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0030.npz
1.0175809860229492,1.0175809860229492,1.0354710817337036,4.0,1.0166993141174316,1.0166993141174316,1.033677577972412,4.0,1.0135802030563354,1.013580083847046,1.0273449420928955,4.0,1.015953501065572,1.0159534613291423,1.0321645339330037,4.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0031,310.0,320.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0031.npz
1.0384160280227661,1.0384160280227661,1.078307867050171,1.0,1.036049246788025,1.036049246788025,1.0733979940414429,1.0,1.0353188514709473,1.0353188514709473,1.071885108947754,1.0,1.0365947087605794,1.0365947087605794,1.0745303233464558,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0032,320.0,330.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0032.npz
1.0813502073287964,1.0813502073287964,1.1693183183670044,1.0,1.0793977975845337,1.0793977975845337,1.1650996208190918,1.0,1.07378089427948,1.0737807750701904,1.1530053615570068,1.0,1.0781762997309368,1.0781762599945068,1.1624744335810344,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0033,330.0,340.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0033.npz
1.0283409357070923,1.028340458869934,1.0574851036071777,1.0,1.0294711589813232,1.029470443725586,1.059810757637024,1.0,1.0281097888946533,1.028109073638916,1.0570098161697388,1.0,1.028640627861023,1.0286399920781453,1.0581018924713135,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0034,340.0,350.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0034.npz
0.9942338466644287,0.9942309856414795,0.9885009527206421,4.0,0.9962737560272217,0.9962707161903381,0.992561399936676,4.0,0.9971099495887756,0.9971070885658264,0.9942283034324646,4.0,0.9958725174268087,0.9958695967992147,0.9917635520299276,4.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0035,350.0,360.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0035.npz
0.9775263667106628,0.9775210618972778,0.9555578231811523,2.1,0.9761310815811157,0.9761253595352173,0.9528319239616394,2.1,0.9790140986442566,0.9790083765983582,0.9584685564041138,2.1,0.9775571823120117,0.9775515993436178,0.9556194345156351,2.1,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0036,360.0,370.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0036.npz
0.965471088886261,0.9654701948165894,0.9321344494819641,10.4,0.9645944237709045,0.9645934104919434,0.9304423928260803,10.4,0.9638378620147705,0.9638369679450989,0.9289833903312683,10.4,0.9646344582239786,0.9646335244178772,0.9305200775464376,10.4,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0037,370.0,380.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0037.npz
0.8599535226821899,0.8599532246589661,0.7395200133323669,13.5,0.8557457327842712,0.8557454943656921,0.7323007583618164,13.5,0.8512901067733765,0.8512898683547974,0.7246948480606079,13.5,0.8556631207466125,0.8556628624598185,0.732171873251597,13.5,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0038,380.0,390.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0038.npz
0.9097383618354797,0.9097332954406738,0.8276238441467285,22.8,0.9115789532661438,0.9115734100341797,0.8309761881828308,22.8,0.9123273491859436,0.9123223423957825,0.832341194152832,22.8,0.9112148880958557,0.9112096826235453,0.8303137421607971,22.8,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0039,390.0,400.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0039.npz
0.8327147960662842,0.8327136635780334,0.6934139132499695,7.7,0.8332526087760925,0.8332513570785522,0.6943098902702332,7.7,0.8347782492637634,0.8347774744033813,0.6968547701835632,7.7,0.8335818847020467,0.8335808316866556,0.694859524567922,7.7,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0040,400.0,410.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0040.npz
0.8204113245010376,0.8204090595245361,0.6730747222900391,1.0,0.8228303790092468,0.822827935218811,0.6770498752593994,1.0,0.8229926824569702,0.8229901790618896,0.6773169636726379,1.0,0.8220781286557516,0.8220757246017456,0.6758138537406921,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0041,410.0,420.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0041.npz
0.811252772808075,0.811252772808075,0.6581310629844666,1.0,0.8120435476303101,0.8120434880256653,0.6594147086143494,1.0,0.815547525882721,0.815547525882721,0.6651178002357483,1.0,0.812947948773702,0.8129479289054871,0.6608878572781881,1.0,1013103_6025_0_0,1013103,1013103_6025_0_0_seg0042,420.0,430.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1013103_6025_0_0/1013103_6025_0_0_seg0042.npz
0.853023111820221,0.8530200123786926,0.7276484370231628,10.4,0.852408766746521,0.852405846118927,0.726600706577301,10.4,0.8525328040122986,0.8525292277336121,0.7268121838569641,10.4,0.8526548941930135,0.8526516954104105,0.7270204424858093,10.4,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0000,0.0,10.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0000.npz
0.8868677020072937,0.8868676424026489,0.786534309387207,10.5,0.888782799243927,0.8887827396392822,0.7899348139762878,10.5,0.893407940864563,0.893407940864563,0.7981777191162109,10.5,0.8896861473719279,0.889686107635498,0.7915489474932352,10.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0001,10.0,20.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0001.npz
1.0065643787384033,1.0065643787384033,1.0131717920303345,7.6000000000000005,1.004045009613037,1.0040448904037476,1.0081063508987427,7.6000000000000005,1.0036230087280273,1.0036228895187378,1.0072591304779053,7.6000000000000005,1.0047441323598225,1.004744052886963,1.0095124244689941,7.6000000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0002,20.0,30.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0002.npz
1.0311388969421387,1.0311375856399536,1.0632474422454834,19.400000000000002,1.0261814594268799,1.0261805057525635,1.0530484914779663,19.400000000000002,1.0241897106170654,1.024188756942749,1.0489646196365356,19.400000000000002,1.0271700223286946,1.0271689494450886,1.0550868511199951,19.400000000000002,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0003,30.0,40.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0003.npz
1.0370253324508667,1.037024974822998,1.0754214525222778,7.7,1.0390106439590454,1.0390104055404663,1.0795429944992065,7.7,1.0387296676635742,1.0387296676635742,1.0789592266082764,7.7,1.038255214691162,1.038255016009013,1.077974557876587,7.7,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0004,40.0,50.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0004.npz
1.076176404953003,1.0761765241622925,1.1581556797027588,7.800000000000001,1.0785716772079468,1.0785716772079468,1.1633168458938599,7.800000000000001,1.0799492597579956,1.0799492597579956,1.166290283203125,7.800000000000001,1.0782324473063152,1.0782324870427449,1.1625876029332478,7.800000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0005,50.0,60.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0005.npz
1.0563023090362549,1.0563023090362549,1.1157746315002441,7.800000000000001,1.0574288368225098,1.0574288368225098,1.1181557178497314,7.800000000000001,1.060637354850769,1.060637354850769,1.124951720237732,7.800000000000001,1.0581228335698445,1.0581228335698445,1.1196273565292358,7.800000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0006,60.0,70.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0006.npz
1.0868092775344849,1.0868088006973267,1.1811543703079224,1.0,1.0870901346206665,1.0870894193649292,1.181764841079712,1.0,1.086092472076416,1.0860917568206787,1.1795969009399414,1.0,1.0866639614105225,1.0866633256276448,1.180838704109192,1.0,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0007,70.0,80.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0007.npz
1.0420594215393066,1.0420563220977783,1.0858879089355469,7.9,1.0370631217956543,1.0370596647262573,1.0755000114440918,7.9,1.0379340648651123,1.0379306077957153,1.077307105064392,7.9,1.0390188694000244,1.039015531539917,1.0795650084813435,7.900000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0008,80.0,90.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0008.npz
1.0323039293289185,1.0323039293289185,1.0656514167785645,22.5,1.0339372158050537,1.0339372158050537,1.0690261125564575,22.5,1.0317469835281372,1.0317469835281372,1.0645017623901367,22.5,1.0326627095540364,1.0326627095540364,1.0663930972417195,22.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0009,90.0,100.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0009.npz
1.0145351886749268,1.0145351886749268,1.0292816162109375,22.5,1.0160279273986816,1.0160279273986816,1.0323128700256348,22.5,1.0181552171707153,1.0181552171707153,1.0366401672363281,22.5,1.0162394444147747,1.0162394444147747,1.0327448844909668,22.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0010,100.0,110.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0010.npz
0.9845690131187439,0.9845685958862305,0.9693761467933655,22.700000000000003,0.9850324988365173,0.985032320022583,0.9702889919281006,22.700000000000003,0.9844199419021606,0.9844198822975159,0.9690825939178467,22.700000000000003,0.984673817952474,0.9846735994021097,0.9695825775464376,22.700000000000003,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0011,110.0,120.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0011.npz
1.0215402841567993,1.0215398073196411,1.0435445308685303,22.6,1.0203830003738403,1.020382285118103,1.0411814451217651,22.6,1.0217525959014893,1.0217517614364624,1.0439784526824951,22.6,1.0212252934773762,1.0212246179580688,1.0429014762242634,22.600000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0012,120.0,130.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0012.npz
1.0075008869171143,1.0075007677078247,1.0150580406188965,22.5,1.0114483833312988,1.0114483833312988,1.0230278968811035,22.5,1.01553475856781,1.0155346393585205,1.0313109159469604,22.5,1.0114946762720745,1.0114945967992146,1.02313228448232,22.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0013,130.0,140.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0013.npz
1.0242670774459839,1.0242646932601929,1.0491231679916382,22.6,1.0230810642242432,1.0230786800384521,1.0466947555541992,22.6,1.0231788158416748,1.0231761932373047,1.046894907951355,22.6,1.0235089858373005,1.02350652217865,1.0475709438323975,22.600000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0014,140.0,150.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0014.npz
1.0176856517791748,1.0176855325698853,1.0356839895248413,22.6,1.016532063484192,1.016532063484192,1.0333374738693237,22.6,1.0165635347366333,1.0165634155273438,1.033401370048523,22.6,1.0169270833333333,1.0169270038604736,1.034140944480896,22.600000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0015,150.0,160.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0015.npz
1.0190621614456177,1.0190622806549072,1.0384877920150757,13.600000000000001,1.0180737972259521,1.0180736780166626,1.0364742279052734,13.600000000000001,1.016579270362854,1.0165791511535645,1.0334333181381226,13.600000000000001,1.0179050763448079,1.0179050366083782,1.036131779352824,13.600000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0016,160.0,170.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0016.npz
1.0042999982833862,1.0042994022369385,1.0086184740066528,22.6,1.0063477754592896,1.006347417831421,1.0127359628677368,22.6,1.0096473693847656,1.0096466541290283,1.0193878412246704,22.6,1.0067650477091472,1.0067644913991292,1.0135807593663533,22.600000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0017,170.0,180.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0017.npz
1.0331228971481323,1.0331223011016846,1.0673428773880005,22.6,1.0323021411895752,1.0323013067245483,1.0656476020812988,22.6,1.0322093963623047,1.0322084426879883,1.0654562711715698,22.6,1.0325448115666707,1.0325440168380737,1.0661489168802898,22.600000000000005,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0018,180.0,190.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0018.npz
1.0443960428237915,1.0443960428237915,1.090762972831726,22.8,1.045609712600708,1.045609712600708,1.0932996273040771,13.700000000000001,1.0450637340545654,1.0450636148452759,1.0921581983566284,13.700000000000001,1.0450231631596882,1.0450231234232585,1.0920735994974773,16.733333333333334,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0019,190.0,200.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0019.npz
1.014554500579834,1.0145543813705444,1.0293208360671997,10.200000000000001,1.012919545173645,1.012919306755066,1.0260059833526611,10.200000000000001,1.0102050304412842,1.0102050304412842,1.0205142498016357,10.200000000000001,1.0125596920649211,1.0125595728556316,1.0252803564071655,10.200000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0020,200.0,210.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0020.npz
1.0541999340057373,1.0541993379592896,1.111337423324585,22.700000000000003,1.0554208755493164,1.0554202795028687,1.1139132976531982,22.700000000000003,1.0543267726898193,1.054326057434082,1.111604928970337,22.700000000000003,1.0546491940816243,1.0546485582987468,1.1122852166493733,22.700000000000003,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0021,210.0,220.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0021.npz
1.0033801794052124,1.0033780336380005,1.0067716836929321,13.700000000000001,1.002926230430603,1.0029242038726807,1.0058609247207642,13.700000000000001,1.0021286010742188,1.0021263360977173,1.00426185131073,13.700000000000001,1.0028116703033447,1.0028095245361328,1.0056314865748088,13.700000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0022,220.0,230.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0022.npz
1.0170261859893799,1.0170247554779053,1.0343421697616577,13.700000000000001,1.0174527168273926,1.0174516439437866,1.035210132598877,13.700000000000001,1.0159494876861572,1.0159480571746826,1.0321533679962158,13.700000000000001,1.0168094635009766,1.0168081521987915,1.0339018901189168,13.700000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0023,230.0,240.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0023.npz
1.0100252628326416,1.0100252628326416,1.0201510190963745,10.200000000000001,1.0101642608642578,1.0101641416549683,1.0204317569732666,10.200000000000001,1.009239673614502,1.0092395544052124,1.0185647010803223,10.200000000000001,1.0098097324371338,1.0098096529642742,1.0197158257166545,10.200000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0024,240.0,250.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0024.npz
1.0293787717819214,1.0293784141540527,1.05962073802948,19.5,1.0302814245224,1.0302813053131104,1.061479926109314,19.5,1.028336763381958,1.0283366441726685,1.0574764013290405,19.5,1.0293323198954265,1.029332121213277,1.059525688489278,19.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0025,250.0,260.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0025.npz
0.9985679984092712,0.9985669255256653,0.9971380829811096,10.3,0.9998470544815063,0.9998463988304138,0.9996941685676575,10.3,1.0010324716567993,1.0010319948196411,1.0020660161972046,10.3,0.999815841515859,0.9998151063919067,0.9996327559153239,10.3,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0026,260.0,270.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0026.npz
1.0241291522979736,1.0241259336471558,1.0488406419754028,10.200000000000001,1.0209860801696777,1.0209827423095703,1.042412519454956,10.200000000000001,1.0203720331192017,1.0203694105148315,1.0411590337753296,10.200000000000001,1.021829088528951,1.0218260288238525,1.0441373984018962,10.200000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0027,270.0,280.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0027.npz
0.985393226146698,0.9853923916816711,0.9709997773170471,10.3,0.9859107136726379,0.9859099984169006,0.9720199108123779,10.3,0.9863528609275818,0.9863525032997131,0.9728919863700867,10.3,0.9858856002489725,0.985884964466095,0.9719705581665039,10.3,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0028,280.0,290.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0028.npz
0.9804674386978149,0.9804664850234985,0.9613164067268372,10.3,0.9778997898101807,0.9778984189033508,0.9562879800796509,10.3,0.9775813817977905,0.9775800108909607,0.9556654095649719,10.3,0.9786495367685953,0.97864830493927,0.9577565987904867,10.3,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0029,290.0,300.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0029.npz
1.0275146961212158,1.0275146961212158,1.0557864904403687,25.400000000000002,1.0219088792800903,1.0219088792800903,1.044297695159912,25.400000000000002,1.0183794498443604,1.0183794498443604,1.0370967388153076,25.400000000000002,1.0226010084152222,1.0226010084152222,1.045726974805196,25.400000000000002,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0030,300.0,310.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0030.npz
0.9934321045875549,0.9934321045875549,0.9869073033332825,10.4,0.9958471059799194,0.9958470463752747,0.991711437702179,10.4,0.9980795383453369,0.9980795383453369,0.9961627125740051,10.4,0.9957862496376038,0.9957862297693888,0.9915938178698221,10.4,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0031,310.0,320.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0031.npz
0.9931124448776245,0.9931115508079529,0.9862722754478455,10.5,0.994778037071228,0.9947767853736877,0.9895833730697632,10.5,0.9953346848487854,0.995333731174469,0.9906911849975586,10.5,0.994408388932546,0.9944073557853699,0.9888489445050558,10.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0032,320.0,330.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0032.npz
0.9989204406738281,0.9989201426506042,0.997842013835907,10.600000000000001,0.9992009401321411,0.9992007613182068,0.9984025359153748,10.600000000000001,1.0012071132659912,1.001206874847412,1.0024157762527466,10.600000000000001,0.9997761646906534,0.9997759262720743,0.9995534420013428,10.600000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0033,330.0,340.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0033.npz
0.9823997616767883,0.9823997020721436,0.9651092886924744,10.5,0.985122799873352,0.985122799873352,0.9704669713973999,10.5,0.9881907105445862,0.9881907105445862,0.9765208959579468,10.5,0.9852377573649088,0.985237737496694,0.9706990520159403,10.5,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0034,340.0,350.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0034.npz
1.0081394910812378,1.0081391334533691,1.0163451433181763,10.600000000000001,1.0056736469268799,1.0056734085083008,1.011379599571228,10.600000000000001,1.0023345947265625,1.0023343563079834,1.0046745538711548,10.600000000000001,1.0053825775782268,1.0053822994232178,1.010799765586853,10.600000000000001,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0035,350.0,360.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0035.npz
0.9366703629493713,0.9366695284843445,0.8773513436317444,22.3,0.940920889377594,0.9409201145172119,0.8853321075439453,22.3,0.9426993131637573,0.9426987171173096,0.8886820077896118,22.3,0.9400968551635742,0.940096120039622,0.8837884863217672,22.3,1015377_6025_0_0,1015377,1015377_6025_0_0_seg0036,360.0,370.0,/workspaces/Latent-Space-Analysis-In-Genomic-and-Signal-Processing---Final-Project/segmented_10s/1015377_6025_0_0/1015377_6025_0_0_seg0036.npz
